"","Anon.Student.Id","Problem.Name","Day","Condition","hints_req","num_errors","minSpent","Inc->Cor","Inc->Hint","Inc->Inc","NumBOH"
"11578","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",3,"05/10/10","blocked",0,0,1.3,0,0,0,0
"11601","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",4,"05/10/10","blocked",0,4,1.51666666666667,0.75,0,0.25,0
"11604","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",5,"05/10/10","blocked",0,3,1.31666666666667,1,0,0,0
"11607","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",6,"05/10/10","blocked",0,2,1.25,0.5,0,0.5,0
"11610","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",7,"05/10/10","blocked",0,1,0.8,1,0,0,0
"11613","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",8,"05/10/10","blocked",0,0,0.6,0,0,0,0
"11616","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",9,"05/10/10","blocked",0,3,0.85,1,0,0,0
"11527","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",10,"05/10/10","blocked",0,1,0.716666666666667,1,0,0,0
"11530","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",11,"05/10/10","blocked",0,2,1.03333333333333,1,0,0,0
"11533","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",12,"05/10/10","blocked",0,0,1.16666666666667,0,0,0,0
"11536","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",13,"05/10/10","blocked",0,1,1,1,0,0,0
"11539","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",14,"05/10/10","blocked",0,1,0.683333333333333,1,0,0,0
"11542","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",15,"05/10/10","blocked",0,0,0.2,0,0,0,0
"11545","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",16,"05/10/10","blocked",0,0,0.15,0,0,0,0
"11548","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",17,"05/10/10","blocked",0,0,0.0833333333333333,0,0,0,0
"11550","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",18,"05/10/10","blocked",0,0,0.0666666666666667,0,0,0,0
"11552","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",19,"05/10/10","blocked",0,0,0.166666666666667,0,0,0,0
"11557","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",20,"05/10/10","blocked",0,0,0.233333333333333,0,0,0,0
"11559","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",21,"05/10/10","blocked",0,0,0.2,0,0,0,0
"11561","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",22,"05/10/10","blocked",0,0,0.0833333333333333,0,0,0,0
"11563","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",23,"05/10/10","blocked",0,0,0.15,0,0,0,0
"11565","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",24,"05/10/10","blocked",0,0,0.1,0,0,0,0
"11567","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",25,"05/10/10","blocked",0,0,0.0666666666666667,0,0,0,0
"11569","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",26,"05/10/10","blocked",0,3,39.5666666666667,1,0,0,0
"11571","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",27,"05/10/10","blocked",0,1,39.4333333333333,1,0,0,0
"11573","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",28,"05/10/10","blocked",0,5,41.0833333333333,0.4,0,0.6,0
"11575","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",29,"05/10/10","blocked",0,1,41.4166666666667,1,0,0,0
"11580","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",30,"05/10/10","blocked",0,4,40.8166666666667,0.5,0,0.5,0
"11582","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",31,"05/10/10","blocked",0,1,40.6166666666667,1,0,0,0
"11584","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",32,"05/10/10","blocked",0,2,40.9333333333333,1,0,0,0
"11586","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",33,"05/10/10","blocked",0,3,41.6833333333333,0.333333333333333,0,0.666666666666667,0
"11588","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",34,"05/10/10","blocked",0,0,0.2,0,0,0,0
"11591","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",35,"05/10/10","blocked",0,2,0.616666666666667,1,0,0,0
"11594","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",36,"05/10/10","blocked",0,0,0.4,0,0,0,0
"11597","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",37,"05/10/10","blocked",0,0,0.4,0,0,0,0
"11589","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",34,"05/12/10","blocked",0,1,0.55,1,0,0,0
"11592","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",35,"05/12/10","blocked",0,1,0.816666666666667,1,0,0,0
"11595","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",36,"05/12/10","blocked",0,2,0.583333333333333,0.5,0,0.5,0
"11598","Stu_5db57d25b2f2dc108f34a0f9e2dbec59",37,"05/12/10","blocked",0,0,0.366666666666667,0,0,0,0
"11617","Stu_5e94e8e6ada5bd429d46d777d53759b0",1,"05/19/10","interleaved",4,5,11.2333333333333,0,0.6,0.4,0
"11647","Stu_5e94e8e6ada5bd429d46d777d53759b0",2,"05/19/10","interleaved",0,2,11.1833333333333,1,0,0,0
"11681","Stu_5e94e8e6ada5bd429d46d777d53759b0",3,"05/19/10","interleaved",0,2,11.3666666666667,1,0,0,0
"11708","Stu_5e94e8e6ada5bd429d46d777d53759b0",4,"05/19/10","interleaved",3,8,10.85,0.625,0.125,0.25,0
"11711","Stu_5e94e8e6ada5bd429d46d777d53759b0",5,"05/19/10","interleaved",0,0,10.9333333333333,0,0,0,0
"11714","Stu_5e94e8e6ada5bd429d46d777d53759b0",6,"05/19/10","interleaved",0,5,12.3,0.6,0,0.4,0
"11717","Stu_5e94e8e6ada5bd429d46d777d53759b0",7,"05/19/10","interleaved",0,2,13.05,0.5,0,0.5,0
"11720","Stu_5e94e8e6ada5bd429d46d777d53759b0",8,"05/19/10","interleaved",2,5,14.2833333333333,0.6,0.2,0.2,0
"11723","Stu_5e94e8e6ada5bd429d46d777d53759b0",9,"05/19/10","interleaved",0,6,14.7666666666667,0.833333333333333,0,0.166666666666667,0
"11620","Stu_5e94e8e6ada5bd429d46d777d53759b0",10,"05/19/10","interleaved",0,5,1.55,0.8,0,0.2,0
"11622","Stu_5e94e8e6ada5bd429d46d777d53759b0",11,"05/19/10","interleaved",0,4,1.65,1,0,0,0
"11624","Stu_5e94e8e6ada5bd429d46d777d53759b0",12,"05/19/10","interleaved",0,1,1.6,1,0,0,0
"11626","Stu_5e94e8e6ada5bd429d46d777d53759b0",13,"05/19/10","interleaved",0,2,1.3,0.5,0,0.5,0
"11629","Stu_5e94e8e6ada5bd429d46d777d53759b0",14,"05/19/10","interleaved",0,2,1.18333333333333,1,0,0,0
"11632","Stu_5e94e8e6ada5bd429d46d777d53759b0",15,"05/19/10","interleaved",0,1,1.1,1,0,0,0
"11635","Stu_5e94e8e6ada5bd429d46d777d53759b0",16,"05/19/10","interleaved",7,2,1.43333333333333,0.5,0.5,0,1
"11638","Stu_5e94e8e6ada5bd429d46d777d53759b0",17,"05/19/10","interleaved",0,2,0.366666666666667,0.5,0,0.5,0
"11641","Stu_5e94e8e6ada5bd429d46d777d53759b0",18,"05/19/10","interleaved",6,3,1.01666666666667,0,1,0,0
"11644","Stu_5e94e8e6ada5bd429d46d777d53759b0",19,"05/19/10","interleaved",0,0,0.2,0,0,0,0
"11650","Stu_5e94e8e6ada5bd429d46d777d53759b0",20,"05/19/10","interleaved",0,0,0.216666666666667,0,0,0,0
"11653","Stu_5e94e8e6ada5bd429d46d777d53759b0",21,"05/19/10","interleaved",0,0,0.233333333333333,0,0,0,0
"11656","Stu_5e94e8e6ada5bd429d46d777d53759b0",22,"05/19/10","interleaved",0,1,0.616666666666667,1,0,0,0
"11659","Stu_5e94e8e6ada5bd429d46d777d53759b0",23,"05/19/10","interleaved",1,1,0.4,0,1,0,0
"11662","Stu_5e94e8e6ada5bd429d46d777d53759b0",24,"05/19/10","interleaved",2,2,1,0,1,0,0
"11665","Stu_5e94e8e6ada5bd429d46d777d53759b0",25,"05/19/10","interleaved",2,1,0.816666666666667,0,1,0,0
"11668","Stu_5e94e8e6ada5bd429d46d777d53759b0",26,"05/19/10","interleaved",0,0,0.216666666666667,0,0,0,0
"11671","Stu_5e94e8e6ada5bd429d46d777d53759b0",27,"05/19/10","interleaved",0,0,0.283333333333333,0,0,0,0
"11674","Stu_5e94e8e6ada5bd429d46d777d53759b0",28,"05/19/10","interleaved",0,0,0.0666666666666667,0,0,0,0
"11618","Stu_5e94e8e6ada5bd429d46d777d53759b0",1,"05/20/10","interleaved",0,0,1.38333333333333,0,0,0,0
"11648","Stu_5e94e8e6ada5bd429d46d777d53759b0",2,"05/20/10","interleaved",4,5,2,0.4,0.4,0.2,0
"11682","Stu_5e94e8e6ada5bd429d46d777d53759b0",3,"05/20/10","interleaved",0,1,0.933333333333333,1,0,0,0
"11709","Stu_5e94e8e6ada5bd429d46d777d53759b0",4,"05/20/10","interleaved",2,6,1.61666666666667,0.166666666666667,0.333333333333333,0.5,0
"11712","Stu_5e94e8e6ada5bd429d46d777d53759b0",5,"05/20/10","interleaved",3,4,2.21666666666667,0.75,0.25,0,0
"11715","Stu_5e94e8e6ada5bd429d46d777d53759b0",6,"05/20/10","interleaved",5,4,1.33333333333333,0.25,0.5,0.25,1
"11718","Stu_5e94e8e6ada5bd429d46d777d53759b0",7,"05/20/10","interleaved",1,3,1.08333333333333,0.666666666666667,0,0.333333333333333,0
"11721","Stu_5e94e8e6ada5bd429d46d777d53759b0",8,"05/20/10","interleaved",0,2,2.38333333333333,0.5,0,0.5,0
"11724","Stu_5e94e8e6ada5bd429d46d777d53759b0",9,"05/20/10","interleaved",0,0,0.933333333333333,0,0,0,0
"11675","Stu_5e94e8e6ada5bd429d46d777d53759b0",28,"05/20/10","interleaved",11,9,1.56666666666667,0.222222222222222,0.333333333333333,0.444444444444444,2
"11678","Stu_5e94e8e6ada5bd429d46d777d53759b0",29,"05/20/10","interleaved",7,3,1.75,0.333333333333333,0.666666666666667,0,0
"11684","Stu_5e94e8e6ada5bd429d46d777d53759b0",30,"05/20/10","interleaved",3,3,1.28333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0
"11687","Stu_5e94e8e6ada5bd429d46d777d53759b0",31,"05/20/10","interleaved",3,2,0.833333333333333,0,0.5,0.5,0
"11690","Stu_5e94e8e6ada5bd429d46d777d53759b0",32,"05/20/10","interleaved",3,1,0.766666666666667,0,1,0,0
"11693","Stu_5e94e8e6ada5bd429d46d777d53759b0",33,"05/20/10","interleaved",0,2,0.583333333333333,0.5,0,0.5,0
"11696","Stu_5e94e8e6ada5bd429d46d777d53759b0",34,"05/20/10","interleaved",0,1,0.433333333333333,1,0,0,0
"11699","Stu_5e94e8e6ada5bd429d46d777d53759b0",35,"05/20/10","interleaved",4,1,1.15,1,0,0,1
"11702","Stu_5e94e8e6ada5bd429d46d777d53759b0",36,"05/20/10","interleaved",0,0,0.316666666666667,0,0,0,0
"11705","Stu_5e94e8e6ada5bd429d46d777d53759b0",37,"05/20/10","interleaved",0,0,0.55,0,0,0,0
"11706","Stu_5e94e8e6ada5bd429d46d777d53759b0",38,"05/20/10","interleaved",0,4,1.71666666666667,0.25,0,0.75,0
"11707","Stu_5e94e8e6ada5bd429d46d777d53759b0",39,"05/20/10","interleaved",0,0,0.5,0,0,0,0
"11619","Stu_5e94e8e6ada5bd429d46d777d53759b0",1,"05/24/10","interleaved",1,1,0.983333333333333,1,0,0,0
"11649","Stu_5e94e8e6ada5bd429d46d777d53759b0",2,"05/24/10","interleaved",0,0,0.916666666666667,0,0,0,0
"11683","Stu_5e94e8e6ada5bd429d46d777d53759b0",3,"05/24/10","interleaved",0,1,1.68333333333333,1,0,0,0
"11710","Stu_5e94e8e6ada5bd429d46d777d53759b0",4,"05/24/10","interleaved",5,7,2.3,0.142857142857143,0.714285714285714,0.142857142857143,0
"11713","Stu_5e94e8e6ada5bd429d46d777d53759b0",5,"05/24/10","interleaved",3,1,2.15,0,1,0,0
"11716","Stu_5e94e8e6ada5bd429d46d777d53759b0",6,"05/24/10","interleaved",0,2,1.13333333333333,0.5,0,0.5,0
"11719","Stu_5e94e8e6ada5bd429d46d777d53759b0",7,"05/24/10","interleaved",0,0,1.3,0,0,0,0
"11722","Stu_5e94e8e6ada5bd429d46d777d53759b0",8,"05/24/10","interleaved",0,1,1.7,1,0,0,0
"11725","Stu_5e94e8e6ada5bd429d46d777d53759b0",9,"05/24/10","interleaved",1,1,1.15,0,1,0,0
"11621","Stu_5e94e8e6ada5bd429d46d777d53759b0",10,"05/24/10","interleaved",0,4,51.5166666666667,0.75,0,0.25,0
"11623","Stu_5e94e8e6ada5bd429d46d777d53759b0",11,"05/24/10","interleaved",0,7,51.6166666666667,0.428571428571429,0,0.571428571428571,0
"11625","Stu_5e94e8e6ada5bd429d46d777d53759b0",12,"05/24/10","interleaved",3,2,52.8833333333333,0,1,0,0
"11627","Stu_5e94e8e6ada5bd429d46d777d53759b0",13,"05/24/10","interleaved",5,1,0.783333333333333,0,1,0,1
"11630","Stu_5e94e8e6ada5bd429d46d777d53759b0",14,"05/24/10","interleaved",0,0,0.166666666666667,0,0,0,0
"11633","Stu_5e94e8e6ada5bd429d46d777d53759b0",15,"05/24/10","interleaved",1,1,0.383333333333333,0,1,0,0
"11636","Stu_5e94e8e6ada5bd429d46d777d53759b0",16,"05/24/10","interleaved",0,0,0.216666666666667,0,0,0,0
"11639","Stu_5e94e8e6ada5bd429d46d777d53759b0",17,"05/24/10","interleaved",0,0,0.133333333333333,0,0,0,0
"11642","Stu_5e94e8e6ada5bd429d46d777d53759b0",18,"05/24/10","interleaved",0,0,0.2,0,0,0,0
"11645","Stu_5e94e8e6ada5bd429d46d777d53759b0",19,"05/24/10","interleaved",5,2,0.733333333333333,0,1,0,0
"11651","Stu_5e94e8e6ada5bd429d46d777d53759b0",20,"05/24/10","interleaved",2,2,0.433333333333333,0,1,0,0
"11654","Stu_5e94e8e6ada5bd429d46d777d53759b0",21,"05/24/10","interleaved",1,1,0.35,0,1,0,0
"11657","Stu_5e94e8e6ada5bd429d46d777d53759b0",22,"05/24/10","interleaved",0,0,0.316666666666667,0,0,0,0
"11660","Stu_5e94e8e6ada5bd429d46d777d53759b0",23,"05/24/10","interleaved",0,0,0.15,0,0,0,0
"11663","Stu_5e94e8e6ada5bd429d46d777d53759b0",24,"05/24/10","interleaved",0,0,0.233333333333333,0,0,0,0
"11666","Stu_5e94e8e6ada5bd429d46d777d53759b0",25,"05/24/10","interleaved",0,2,0.633333333333333,0.5,0,0.5,0
"11669","Stu_5e94e8e6ada5bd429d46d777d53759b0",26,"05/24/10","interleaved",16,4,2.75,0,1,0,0
"11672","Stu_5e94e8e6ada5bd429d46d777d53759b0",27,"05/24/10","interleaved",0,1,0.666666666666667,1,0,0,0
"11676","Stu_5e94e8e6ada5bd429d46d777d53759b0",28,"05/24/10","interleaved",10,2,1.18333333333333,0,1,0,0
"11679","Stu_5e94e8e6ada5bd429d46d777d53759b0",29,"05/24/10","interleaved",4,2,0.7,0,1,0,0
"11685","Stu_5e94e8e6ada5bd429d46d777d53759b0",30,"05/24/10","interleaved",0,0,0.366666666666667,0,0,0,0
"11688","Stu_5e94e8e6ada5bd429d46d777d53759b0",31,"05/24/10","interleaved",0,0,0.366666666666667,0,0,0,0
"11691","Stu_5e94e8e6ada5bd429d46d777d53759b0",32,"05/24/10","interleaved",3,2,1.3,0,0.5,0.5,0
"11694","Stu_5e94e8e6ada5bd429d46d777d53759b0",33,"05/24/10","interleaved",0,0,0.266666666666667,0,0,0,0
"11697","Stu_5e94e8e6ada5bd429d46d777d53759b0",34,"05/24/10","interleaved",0,0,0.4,0,0,0,0
"11700","Stu_5e94e8e6ada5bd429d46d777d53759b0",35,"05/24/10","interleaved",0,0,0.483333333333333,0,0,0,0
"11703","Stu_5e94e8e6ada5bd429d46d777d53759b0",36,"05/24/10","interleaved",0,0,0.366666666666667,0,0,0,0
"11628","Stu_5e94e8e6ada5bd429d46d777d53759b0",13,"05/26/10","interleaved",0,0,0.216666666666667,0,0,0,0
"11631","Stu_5e94e8e6ada5bd429d46d777d53759b0",14,"05/26/10","interleaved",0,0,0.15,0,0,0,0
"11634","Stu_5e94e8e6ada5bd429d46d777d53759b0",15,"05/26/10","interleaved",1,1,0.3,0,1,0,0
"11637","Stu_5e94e8e6ada5bd429d46d777d53759b0",16,"05/26/10","interleaved",0,0,0.183333333333333,0,0,0,0
"11640","Stu_5e94e8e6ada5bd429d46d777d53759b0",17,"05/26/10","interleaved",0,0,0.116666666666667,0,0,0,0
"11643","Stu_5e94e8e6ada5bd429d46d777d53759b0",18,"05/26/10","interleaved",0,0,0.15,0,0,0,0
"11646","Stu_5e94e8e6ada5bd429d46d777d53759b0",19,"05/26/10","interleaved",1,1,0.333333333333333,0,1,0,0
"11652","Stu_5e94e8e6ada5bd429d46d777d53759b0",20,"05/26/10","interleaved",1,1,0.333333333333333,0,1,0,0
"11655","Stu_5e94e8e6ada5bd429d46d777d53759b0",21,"05/26/10","interleaved",1,1,0.35,0,1,0,0
"11658","Stu_5e94e8e6ada5bd429d46d777d53759b0",22,"05/26/10","interleaved",0,0,0.25,0,0,0,0
"11661","Stu_5e94e8e6ada5bd429d46d777d53759b0",23,"05/26/10","interleaved",0,0,0.183333333333333,0,0,0,0
"11664","Stu_5e94e8e6ada5bd429d46d777d53759b0",24,"05/26/10","interleaved",0,0,0.35,0,0,0,0
"11667","Stu_5e94e8e6ada5bd429d46d777d53759b0",25,"05/26/10","interleaved",1,1,0.4,0,1,0,0
"11670","Stu_5e94e8e6ada5bd429d46d777d53759b0",26,"05/26/10","interleaved",0,1,0.816666666666667,1,0,0,0
"11673","Stu_5e94e8e6ada5bd429d46d777d53759b0",27,"05/26/10","interleaved",0,2,0.583333333333333,1,0,0,0
"11677","Stu_5e94e8e6ada5bd429d46d777d53759b0",28,"05/26/10","interleaved",4,2,0.7,0,0.5,0.5,1
"11680","Stu_5e94e8e6ada5bd429d46d777d53759b0",29,"05/26/10","interleaved",0,0,0.366666666666667,0,0,0,0
"11686","Stu_5e94e8e6ada5bd429d46d777d53759b0",30,"05/26/10","interleaved",2,1,0.55,0,1,0,0
"11689","Stu_5e94e8e6ada5bd429d46d777d53759b0",31,"05/26/10","interleaved",1,0,0.383333333333333,0,0,0,0
"11692","Stu_5e94e8e6ada5bd429d46d777d53759b0",32,"05/26/10","interleaved",0,0,0.533333333333333,0,0,0,0
"11695","Stu_5e94e8e6ada5bd429d46d777d53759b0",33,"05/26/10","interleaved",0,0,0.233333333333333,0,0,0,0
"11698","Stu_5e94e8e6ada5bd429d46d777d53759b0",34,"05/26/10","interleaved",2,0,0.5,0,0,0,0
"11701","Stu_5e94e8e6ada5bd429d46d777d53759b0",35,"05/26/10","interleaved",1,2,0.716666666666667,0.5,0.5,0,0
"11704","Stu_5e94e8e6ada5bd429d46d777d53759b0",36,"05/26/10","interleaved",0,0,0.366666666666667,0,0,0,0
"11726","Stu_6009635371a9134cac9a7d77853fdfab",1,"04/26/10","increased",0,3,12.4666666666667,0.666666666666667,0,0.333333333333333,0
"11758","Stu_6009635371a9134cac9a7d77853fdfab",2,"04/26/10","increased",1,2,15.9833333333333,0.5,0.5,0,0
"11786","Stu_6009635371a9134cac9a7d77853fdfab",3,"04/26/10","increased",0,0,16.8,0,0,0,0
"11805","Stu_6009635371a9134cac9a7d77853fdfab",4,"04/26/10","increased",0,0,15.3,0,0,0,0
"11807","Stu_6009635371a9134cac9a7d77853fdfab",5,"04/26/10","increased",0,0,16.3,0,0,0,0
"11810","Stu_6009635371a9134cac9a7d77853fdfab",6,"04/26/10","increased",0,1,17.6333333333333,1,0,0,0
"11813","Stu_6009635371a9134cac9a7d77853fdfab",7,"04/26/10","increased",0,0,18.6166666666667,0,0,0,0
"11816","Stu_6009635371a9134cac9a7d77853fdfab",8,"04/26/10","increased",0,0,19.5,0,0,0,0
"11819","Stu_6009635371a9134cac9a7d77853fdfab",9,"04/26/10","increased",0,0,20.6833333333333,0,0,0,0
"11728","Stu_6009635371a9134cac9a7d77853fdfab",10,"04/26/10","increased",0,0,1.16666666666667,0,0,0,0
"11731","Stu_6009635371a9134cac9a7d77853fdfab",11,"04/26/10","increased",0,0,0.333333333333333,0,0,0,0
"11734","Stu_6009635371a9134cac9a7d77853fdfab",12,"04/26/10","increased",0,4,1.85,0.5,0,0.5,0
"11737","Stu_6009635371a9134cac9a7d77853fdfab",13,"04/26/10","increased",0,1,1.01666666666667,1,0,0,0
"11740","Stu_6009635371a9134cac9a7d77853fdfab",14,"04/26/10","increased",0,0,1,0,0,0,0
"11743","Stu_6009635371a9134cac9a7d77853fdfab",15,"04/26/10","increased",0,0,0.216666666666667,0,0,0,0
"11746","Stu_6009635371a9134cac9a7d77853fdfab",16,"04/26/10","increased",0,0,0.15,0,0,0,0
"11749","Stu_6009635371a9134cac9a7d77853fdfab",17,"04/26/10","increased",0,0,0.183333333333333,0,0,0,0
"11752","Stu_6009635371a9134cac9a7d77853fdfab",18,"04/26/10","increased",0,0,0.116666666666667,0,0,0,0
"11755","Stu_6009635371a9134cac9a7d77853fdfab",19,"04/26/10","increased",0,0,0.133333333333333,0,0,0,0
"11760","Stu_6009635371a9134cac9a7d77853fdfab",20,"04/26/10","increased",0,0,0.183333333333333,0,0,0,0
"11763","Stu_6009635371a9134cac9a7d77853fdfab",21,"04/26/10","increased",0,0,0.183333333333333,0,0,0,0
"11766","Stu_6009635371a9134cac9a7d77853fdfab",22,"04/26/10","increased",0,0,0.15,0,0,0,0
"11769","Stu_6009635371a9134cac9a7d77853fdfab",23,"04/26/10","increased",0,0,0.166666666666667,0,0,0,0
"11772","Stu_6009635371a9134cac9a7d77853fdfab",24,"04/26/10","increased",0,3,0.566666666666667,0.666666666666667,0,0.333333333333333,0
"11775","Stu_6009635371a9134cac9a7d77853fdfab",25,"04/26/10","increased",0,0,0.35,0,0,0,0
"11727","Stu_6009635371a9134cac9a7d77853fdfab",1,"04/27/10","increased",16,1,35.9166666666667,0,1,0,0
"11759","Stu_6009635371a9134cac9a7d77853fdfab",2,"04/27/10","increased",0,2,36.2,0.5,0,0.5,0
"11787","Stu_6009635371a9134cac9a7d77853fdfab",3,"04/27/10","increased",0,0,36.6,0,0,0,0
"11806","Stu_6009635371a9134cac9a7d77853fdfab",4,"04/27/10","increased",3,2,37.0666666666667,0.5,0.5,0,0
"11808","Stu_6009635371a9134cac9a7d77853fdfab",5,"04/27/10","increased",0,0,1.35,0,0,0,0
"11811","Stu_6009635371a9134cac9a7d77853fdfab",6,"04/27/10","increased",1,1,1.31666666666667,1,0,0,0
"11814","Stu_6009635371a9134cac9a7d77853fdfab",7,"04/27/10","increased",0,0,0.8,0,0,0,0
"11817","Stu_6009635371a9134cac9a7d77853fdfab",8,"04/27/10","increased",3,6,2.31666666666667,0.333333333333333,0,0.666666666666667,0
"11820","Stu_6009635371a9134cac9a7d77853fdfab",9,"04/27/10","increased",0,0,0.716666666666667,0,0,0,0
"11729","Stu_6009635371a9134cac9a7d77853fdfab",10,"04/27/10","increased",0,5,1.01666666666667,0.4,0,0.6,0
"11732","Stu_6009635371a9134cac9a7d77853fdfab",11,"04/27/10","increased",0,0,0.883333333333333,0,0,0,0
"11735","Stu_6009635371a9134cac9a7d77853fdfab",12,"04/27/10","increased",0,0,0.816666666666667,0,0,0,0
"11738","Stu_6009635371a9134cac9a7d77853fdfab",13,"04/27/10","increased",0,0,0.166666666666667,0,0,0,0
"11741","Stu_6009635371a9134cac9a7d77853fdfab",14,"04/27/10","increased",0,0,0.183333333333333,0,0,0,0
"11744","Stu_6009635371a9134cac9a7d77853fdfab",15,"04/27/10","increased",0,0,0.25,0,0,0,0
"11747","Stu_6009635371a9134cac9a7d77853fdfab",16,"04/27/10","increased",0,0,0.183333333333333,0,0,0,0
"11750","Stu_6009635371a9134cac9a7d77853fdfab",17,"04/27/10","increased",0,2,0.233333333333333,1,0,0,0
"11753","Stu_6009635371a9134cac9a7d77853fdfab",18,"04/27/10","increased",0,0,0.133333333333333,0,0,0,0
"11756","Stu_6009635371a9134cac9a7d77853fdfab",19,"04/27/10","increased",0,0,0.516666666666667,0,0,0,0
"11761","Stu_6009635371a9134cac9a7d77853fdfab",20,"04/27/10","increased",0,0,0.233333333333333,0,0,0,0
"11764","Stu_6009635371a9134cac9a7d77853fdfab",21,"04/27/10","increased",0,0,0.283333333333333,0,0,0,0
"11767","Stu_6009635371a9134cac9a7d77853fdfab",22,"04/27/10","increased",0,0,0.233333333333333,0,0,0,0
"11770","Stu_6009635371a9134cac9a7d77853fdfab",23,"04/27/10","increased",0,0,0.233333333333333,0,0,0,0
"11773","Stu_6009635371a9134cac9a7d77853fdfab",24,"04/27/10","increased",0,0,0.233333333333333,0,0,0,0
"11776","Stu_6009635371a9134cac9a7d77853fdfab",25,"04/27/10","increased",0,0,0.35,0,0,0,0
"11778","Stu_6009635371a9134cac9a7d77853fdfab",26,"04/27/10","increased",2,3,43.0166666666667,0.333333333333333,0.333333333333333,0.333333333333333,0
"11780","Stu_6009635371a9134cac9a7d77853fdfab",27,"04/27/10","increased",0,0,42.2333333333333,0,0,0,0
"11782","Stu_6009635371a9134cac9a7d77853fdfab",28,"04/27/10","increased",5,7,42.8666666666667,0.285714285714286,0.285714285714286,0.428571428571429,0
"11784","Stu_6009635371a9134cac9a7d77853fdfab",29,"04/27/10","increased",1,6,42.1333333333333,0.833333333333333,0.166666666666667,0,0
"11788","Stu_6009635371a9134cac9a7d77853fdfab",30,"04/27/10","increased",0,0,40.95,0,0,0,0
"11790","Stu_6009635371a9134cac9a7d77853fdfab",31,"04/27/10","increased",0,3,40.4666666666667,1,0,0,0
"11792","Stu_6009635371a9134cac9a7d77853fdfab",32,"04/27/10","increased",2,0,39.7,0,0,0,0
"11794","Stu_6009635371a9134cac9a7d77853fdfab",33,"04/27/10","increased",0,0,38.45,0,0,0,0
"11796","Stu_6009635371a9134cac9a7d77853fdfab",34,"04/27/10","increased",0,1,38.5333333333333,1,0,0,0
"11798","Stu_6009635371a9134cac9a7d77853fdfab",35,"04/27/10","increased",0,0,38.5333333333333,0,0,0,0
"11800","Stu_6009635371a9134cac9a7d77853fdfab",36,"04/27/10","increased",0,1,38.9833333333333,1,0,0,0
"11802","Stu_6009635371a9134cac9a7d77853fdfab",37,"04/27/10","increased",0,0,0.55,0,0,0,0
"11803","Stu_6009635371a9134cac9a7d77853fdfab",38,"04/27/10","increased",0,0,0.916666666666667,0,0,0,0
"11804","Stu_6009635371a9134cac9a7d77853fdfab",39,"04/27/10","increased",0,1,0.683333333333333,1,0,0,0
"11809","Stu_6009635371a9134cac9a7d77853fdfab",5,"04/28/10","increased",0,1,1.3,1,0,0,0
"11812","Stu_6009635371a9134cac9a7d77853fdfab",6,"04/28/10","increased",0,0,1.2,0,0,0,0
"11815","Stu_6009635371a9134cac9a7d77853fdfab",7,"04/28/10","increased",0,0,0.666666666666667,0,0,0,0
"11818","Stu_6009635371a9134cac9a7d77853fdfab",8,"04/28/10","increased",0,0,0.75,0,0,0,0
"11821","Stu_6009635371a9134cac9a7d77853fdfab",9,"04/28/10","increased",0,0,0.683333333333333,0,0,0,0
"11730","Stu_6009635371a9134cac9a7d77853fdfab",10,"04/28/10","increased",0,4,2.01666666666667,0.5,0,0.5,0
